transaction_id,customer_id,created_at,amount,currency,payment_method,status,recovery_outcome
TXN-0014660,CUST-003207,2020-06-30T01:57:00,16.82,INR,card,completed,not_applicable
TXN-0014661,CUST-003208,2021-04-15T18:34:00,283.36,USD,card,completed,not_applicable
TXN-0014662,CUST-003208,2021-06-19T18:34:00,1206.75,USD,card,completed,not_applicable
TXN-0014663,CUST-003208,2021-09-08T18:34:00,73.55,USD,card,completed,not_applicable
TXN-0014664,CUST-003208,2021-10-05T18:34:00,305.99,USD,card,completed,not_applicable
TXN-0014665,CUST-003208,2022-02-02T18:34:00,519.28,USD,card,completed,not_applicable
TXN-0014666,CUST-003208,2022-04-03T18:34:00,1177.46,USD,card,completed,not_applicable
TXN-0014667,CUST-003208,2022-05-07T18:34:00,204.23,USD,card,completed,not_applicable
TXN-0014668,CUST-003209,2023-11-03T20:41:00,25.19,INR,card,completed,not_applicable
TXN-0014669,CUST-003209,2024-01-01T20:41:00,197.75,INR,digital_wallet,completed,not_applicable
TXN-0014670,CUST-003209,2024-04-21T20:41:00,95.77,INR,card,failed,recovered_review
TXN-0014671,CUST-003209,2024-08-06T20:41:00,120.57,INR,card,completed,not_applicable
TXN-0014672,CUST-003210,2023-01-23T16:00:00,12.74,USD,digital_wallet,completed,not_applicable
TXN-0014673,CUST-003210,2023-04-10T16:00:00,35.29,USD,digital_wallet,completed,not_applicable
TXN-0014674,CUST-003210,2023-05-06T16:00:00,38.68,USD,digital_wallet,completed,not_applicable
TXN-0014675,CUST-003210,2023-05-21T16:00:00,125.72,USD,digital_wallet,completed,not_applicable
TXN-0014676,CUST-003210,2023-09-10T16:00:00,39.52,USD,digital_wallet,completed,not_applicable
TXN-0014677,CUST-003210,2023-10-05T16:00:00,50.34,USD,digital_wallet,completed,not_applicable
TXN-0014678,CUST-003210,2023-12-21T16:00:00,54.25,USD,card,completed,not_applicable
TXN-0014679,CUST-003211,2020-06-14T22:33:00,79.10,INR,bank_transfer,completed,not_applicable
TXN-0014680,CUST-003211,2020-08-26T22:33:00,122.74,INR,bank_transfer,completed,not_applicable
TXN-0014681,CUST-003211,2020-09-29T22:33:00,36.63,INR,bank_transfer,completed,not_applicable
TXN-0014682,CUST-003211,2021-01-04T22:33:00,97.39,INR,bank_transfer,completed,not_applicable
TXN-0014683,CUST-003211,2021-04-08T22:33:00,64.82,INR,bank_transfer,completed,not_applicable
TXN-0014684,CUST-003211,2021-06-27T22:33:00,62.48,INR,digital_wallet,completed,not_applicable
TXN-0014685,CUST-003212,2023-02-22T15:25:00,26.05,INR,digital_wallet,completed,not_applicable
TXN-0014686,CUST-003212,2023-03-16T15:25:00,60.64,INR,digital_wallet,completed,not_applicable
TXN-0014687,CUST-003212,2023-04-17T15:25:00,118.96,INR,digital_wallet,failed,unrecovered
TXN-0014688,CUST-003212,2023-07-06T15:25:00,72.83,INR,digital_wallet,completed,not_applicable
TXN-0014689,CUST-003212,2023-09-15T15:25:00,21.80,INR,digital_wallet,completed,not_applicable
TXN-0014690,CUST-003212,2023-10-23T15:25:00,68.89,INR,digital_wallet,completed,not_applicable
TXN-0014691,CUST-003213,2023-08-03T12:39:00,84.42,USD,bank_transfer,completed,not_applicable
TXN-0014692,CUST-003213,2023-09-04T12:39:00,164.87,USD,bank_transfer,completed,not_applicable
TXN-0014693,CUST-003213,2023-10-12T12:39:00,68.77,USD,bank_transfer,completed,not_applicable
TXN-0014694,CUST-003214,2022-06-13T14:42:00,1515.37,USD,digital_wallet,completed,not_applicable
TXN-0014695,CUST-003214,2022-08-06T14:42:00,1244.75,USD,digital_wallet,completed,not_applicable
TXN-0014696,CUST-003214,2022-08-18T14:42:00,554.72,USD,digital_wallet,completed,not_applicable
TXN-0014697,CUST-003215,2020-06-11T07:11:00,50.34,GBP,card,completed,not_applicable
TXN-0014698,CUST-003215,2020-06-21T07:11:00,45.07,GBP,digital_wallet,completed,not_applicable
TXN-0014699,CUST-003215,2020-07-03T07:11:00,22.60,GBP,digital_wallet,failed,recovered_retry
TXN-0014700,CUST-003215,2020-08-12T07:11:00,70.79,GBP,digital_wallet,completed,not_applicable
TXN-0014701,CUST-003216,2020-10-27T10:39:00,34.03,GBP,digital_wallet,completed,not_applicable
TXN-0014702,CUST-003216,2021-01-11T10:39:00,28.26,GBP,digital_wallet,failed,recovered_retry
TXN-0014703,CUST-003216,2021-01-23T10:39:00,56.13,GBP,digital_wallet,completed,not_applicable
TXN-0014704,CUST-003216,2021-03-09T10:39:00,62.12,GBP,card,completed,not_applicable
TXN-0014705,CUST-003217,2021-03-08T00:56:00,51.85,GBP,card,failed,unrecovered
TXN-0014706,CUST-003217,2021-05-14T00:56:00,60.70,GBP,card,failed,unrecovered
TXN-0014707,CUST-003217,2021-07-13T00:56:00,47.02,GBP,card,completed,not_applicable
TXN-0014708,CUST-003217,2021-09-17T00:56:00,47.66,GBP,card,completed,not_applicable
TXN-0014709,CUST-003217,2021-11-17T00:56:00,5.19,GBP,card,completed,not_applicable
TXN-0014710,CUST-003217,2022-01-21T00:56:00,38.79,GBP,card,failed,unrecovered
TXN-0014711,CUST-003217,2022-02-25T00:56:00,169.91,GBP,card,completed,not_applicable
TXN-0014712,CUST-003218,2021-12-02T15:53:00,44.16,GBP,card,completed,not_applicable
TXN-0014713,CUST-003218,2022-03-28T15:53:00,72.32,GBP,digital_wallet,completed,not_applicable
TXN-0014714,CUST-003219,2020-02-17T15:39:00,22.04,USD,card,completed,not_applicable
TXN-0014715,CUST-003219,2020-02-28T15:39:00,31.88,USD,card,completed,not_applicable
TXN-0014716,CUST-003219,2020-05-02T15:39:00,19.08,USD,card,completed,not_applicable
TXN-0014717,CUST-003219,2020-08-21T15:39:00,107.58,USD,card,completed,not_applicable
TXN-0014718,CUST-003219,2020-10-26T15:39:00,54.32,USD,card,completed,not_applicable
TXN-0014719,CUST-003219,2021-01-09T15:39:00,20.81,USD,card,completed,not_applicable
TXN-0014720,CUST-003219,2021-01-31T15:39:00,94.22,USD,card,completed,not_applicable
TXN-0014721,CUST-003220,2019-03-15T20:18:00,21.13,AUD,card,completed,not_applicable
TXN-0014722,CUST-003220,2019-04-08T20:18:00,108.96,AUD,card,completed,not_applicable
TXN-0014723,CUST-003220,2019-06-04T20:18:00,169.68,AUD,card,completed,not_applicable
TXN-0014724,CUST-003221,2019-02-10T08:13:00,2199.79,GBP,card,completed,not_applicable
TXN-0014725,CUST-003221,2019-05-13T08:13:00,3847.40,GBP,card,completed,not_applicable
TXN-0014726,CUST-003221,2019-09-09T08:13:00,593.79,GBP,card,completed,not_applicable
TXN-0014727,CUST-003221,2019-11-15T08:13:00,2438.95,GBP,card,completed,not_applicable
TXN-0014728,CUST-003221,2020-02-08T08:13:00,2225.04,GBP,card,completed,not_applicable
TXN-0014729,CUST-003221,2020-03-28T08:13:00,2609.68,GBP,digital_wallet,completed,not_applicable
TXN-0014730,CUST-003222,2021-11-07T16:52:00,60.85,INR,digital_wallet,completed,not_applicable
TXN-0014731,CUST-003222,2022-03-04T16:52:00,38.96,INR,digital_wallet,completed,not_applicable
TXN-0014732,CUST-003223,2019-07-01T22:36:00,1331.26,INR,card,completed,not_applicable
TXN-0014733,CUST-003223,2019-08-06T22:36:00,189.09,INR,bank_transfer,completed,not_applicable
TXN-0014734,CUST-003223,2019-08-22T22:36:00,2346.50,INR,bank_transfer,completed,not_applicable
TXN-0014735,CUST-003224,2019-10-24T07:23:00,65.57,USD,bank_transfer,completed,not_applicable
TXN-0014736,CUST-003224,2019-11-12T07:23:00,81.05,USD,bank_transfer,completed,not_applicable
TXN-0014737,CUST-003224,2020-01-12T07:23:00,18.22,USD,bank_transfer,completed,not_applicable
TXN-0014738,CUST-003224,2020-03-28T07:23:00,28.09,USD,bank_transfer,completed,not_applicable
TXN-0014739,CUST-003225,2020-08-01T22:01:00,22.84,EUR,digital_wallet,failed,unrecovered
TXN-0014740,CUST-003225,2020-10-02T22:01:00,66.18,EUR,card,failed,unrecovered
TXN-0014741,CUST-003225,2020-10-12T22:01:00,74.11,EUR,digital_wallet,completed,not_applicable
TXN-0014742,CUST-003225,2020-11-23T22:01:00,124.41,EUR,card,completed,not_applicable
TXN-0014743,CUST-003225,2021-02-24T22:01:00,86.88,EUR,card,completed,not_applicable
TXN-0014744,CUST-003225,2021-04-01T22:01:00,260.84,EUR,card,completed,not_applicable
TXN-0014745,CUST-003225,2021-05-23T22:01:00,32.73,EUR,card,completed,not_applicable
TXN-0014746,CUST-003226,2023-12-17T02:05:00,36.39,CAD,card,completed,not_applicable
TXN-0014747,CUST-003226,2024-02-01T02:05:00,44.00,CAD,bank_transfer,completed,not_applicable
TXN-0014748,CUST-003226,2024-04-19T02:05:00,42.35,CAD,card,completed,not_applicable
TXN-0014749,CUST-003226,2024-07-27T02:05:00,10.01,CAD,card,completed,not_applicable
TXN-0014750,CUST-003226,2024-09-04T02:05:00,12.05,CAD,card,completed,not_applicable
TXN-0014751,CUST-003226,2024-11-21T02:05:00,57.50,CAD,card,completed,not_applicable
TXN-0014752,CUST-003227,2023-10-16T05:50:00,25.85,INR,card,completed,not_applicable
TXN-0014753,CUST-003227,2024-01-20T05:50:00,355.42,INR,bank_transfer,completed,not_applicable
TXN-0014754,CUST-003227,2024-03-08T05:50:00,76.94,INR,bank_transfer,completed,not_applicable
TXN-0014755,CUST-003227,2024-06-03T05:50:00,57.22,INR,bank_transfer,completed,not_applicable
TXN-0014756,CUST-003228,2021-08-15T11:10:00,33.74,GBP,card,completed,not_applicable
TXN-0014757,CUST-003228,2021-10-12T11:10:00,67.21,GBP,card,completed,not_applicable
TXN-0014758,CUST-003228,2021-11-07T11:10:00,10.32,GBP,card,completed,not_applicable
TXN-0014759,CUST-003228,2022-01-24T11:10:00,40.72,GBP,card,completed,not_applicable
TXN-0014760,CUST-003228,2022-05-09T11:10:00,57.28,GBP,card,completed,not_applicable
TXN-0014761,CUST-003228,2022-06-24T11:10:00,69.33,GBP,card,completed,not_applicable
TXN-0014762,CUST-003228,2022-08-02T11:10:00,16.09,GBP,card,completed,not_applicable
TXN-0014763,CUST-003229,2022-05-28T18:17:00,15.96,INR,card,completed,not_applicable
TXN-0014764,CUST-003229,2022-06-08T18:17:00,59.21,INR,card,completed,not_applicable
TXN-0014765,CUST-003229,2022-06-20T18:17:00,77.54,INR,card,completed,not_applicable
TXN-0014766,CUST-003229,2022-07-24T18:17:00,63.11,INR,card,completed,not_applicable
TXN-0014767,CUST-003229,2022-11-08T18:17:00,65.20,INR,card,completed,not_applicable
TXN-0014768,CUST-003230,2021-12-03T09:22:00,82.11,CAD,card,completed,not_applicable
TXN-0014769,CUST-003230,2022-01-20T09:22:00,9.01,CAD,card,completed,not_applicable
TXN-0014770,CUST-003230,2022-05-09T09:22:00,8.25,CAD,digital_wallet,completed,not_applicable
TXN-0014771,CUST-003230,2022-07-05T09:22:00,335.38,CAD,card,completed,not_applicable
TXN-0014772,CUST-003230,2022-10-19T09:22:00,7.41,CAD,card,completed,not_applicable
TXN-0014773,CUST-003231,2022-06-21T19:44:00,156.07,GBP,card,failed,unrecovered
TXN-0014774,CUST-003231,2022-07-10T19:44:00,66.77,GBP,digital_wallet,completed,not_applicable
TXN-0014775,CUST-003231,2022-09-06T19:44:00,17.93,GBP,digital_wallet,completed,not_applicable
TXN-0014776,CUST-003231,2022-12-18T19:44:00,145.93,GBP,card,completed,not_applicable
TXN-0014777,CUST-003231,2023-03-16T19:44:00,59.12,GBP,digital_wallet,completed,not_applicable
TXN-0014778,CUST-003232,2024-03-31T19:34:00,56.20,USD,card,completed,not_applicable
TXN-0014779,CUST-003232,2024-05-05T19:34:00,143.83,USD,card,completed,not_applicable
TXN-0014780,CUST-003232,2024-05-15T19:34:00,51.75,USD,card,completed,not_applicable
TXN-0014781,CUST-003232,2024-07-13T19:34:00,38.24,USD,card,completed,not_applicable
TXN-0014782,CUST-003233,2019-03-14T02:55:00,133.97,USD,card,completed,not_applicable
TXN-0014783,CUST-003233,2019-04-12T02:55:00,54.34,USD,card,completed,not_applicable
TXN-0014784,CUST-003233,2019-06-13T02:55:00,43.75,USD,card,completed,not_applicable
TXN-0014785,CUST-003233,2019-09-11T02:55:00,39.10,USD,card,completed,not_applicable
TXN-0014786,CUST-003233,2019-10-06T02:55:00,228.42,USD,digital_wallet,completed,not_applicable
TXN-0014787,CUST-003233,2020-01-28T02:55:00,20.85,USD,card,failed,recovered_retry
TXN-0014788,CUST-003234,2021-08-05T23:53:00,51.43,CAD,card,failed,recovered_retry
TXN-0014789,CUST-003234,2021-11-04T23:53:00,16.91,CAD,card,failed,unrecovered
TXN-0014790,CUST-003234,2022-02-17T23:53:00,29.21,CAD,card,completed,not_applicable
TXN-0014791,CUST-003234,2022-04-21T23:53:00,96.04,CAD,card,failed,recovered_retry
TXN-0014792,CUST-003234,2022-08-03T23:53:00,112.52,CAD,card,completed,not_applicable
TXN-0014793,CUST-003235,2021-01-18T04:09:00,126.94,USD,digital_wallet,completed,not_applicable
TXN-0014794,CUST-003235,2021-04-01T04:09:00,26.38,USD,digital_wallet,failed,unrecovered
TXN-0014795,CUST-003235,2021-04-15T04:09:00,233.25,USD,card,completed,not_applicable
TXN-0014796,CUST-003236,2023-07-31T09:42:00,1356.53,GBP,card,completed,not_applicable
TXN-0014797,CUST-003236,2023-11-14T09:42:00,2211.63,GBP,card,completed,not_applicable
TXN-0014798,CUST-003236,2023-12-15T09:42:00,165.27,GBP,card,completed,not_applicable
TXN-0014799,CUST-003236,2024-01-29T09:42:00,478.49,GBP,card,completed,not_applicable
TXN-0014800,CUST-003236,2024-04-24T09:42:00,1379.38,GBP,card,completed,not_applicable
TXN-0014801,CUST-003237,2020-01-11T07:50:00,84.13,INR,digital_wallet,failed,unrecovered
TXN-0014802,CUST-003237,2020-04-11T07:50:00,17.77,INR,digital_wallet,completed,not_applicable
TXN-0014803,CUST-003237,2020-06-17T07:50:00,9.43,INR,digital_wallet,failed,recovered_retry
TXN-0014804,CUST-003237,2020-08-18T07:50:00,26.81,INR,digital_wallet,completed,not_applicable
TXN-0014805,CUST-003238,2019-03-16T09:48:00,9329.80,INR,card,completed,not_applicable
TXN-0014806,CUST-003238,2019-05-04T09:48:00,868.68,INR,card,completed,not_applicable
TXN-0014807,CUST-003238,2019-08-16T09:48:00,4944.13,INR,card,completed,not_applicable
TXN-0014808,CUST-003238,2019-09-28T09:48:00,8698.87,INR,card,completed,not_applicable
TXN-0014809,CUST-003238,2020-01-13T09:48:00,2045.52,INR,card,completed,not_applicable
TXN-0014810,CUST-003239,2021-04-05T16:54:00,35.78,USD,card,completed,not_applicable
TXN-0014811,CUST-003239,2021-07-28T16:54:00,48.28,USD,card,completed,not_applicable
TXN-0014812,CUST-003240,2020-08-01T05:09:00,27.41,AUD,card,completed,not_applicable
TXN-0014813,CUST-003240,2020-11-18T05:09:00,22.55,AUD,card,completed,not_applicable
TXN-0014814,CUST-003241,2019-12-16T20:57:00,12044.77,USD,card,failed,unrecovered
TXN-0014815,CUST-003241,2020-01-03T20:57:00,871.17,USD,card,completed,not_applicable
TXN-0014816,CUST-003241,2020-03-05T20:57:00,1185.44,USD,card,completed,not_applicable
TXN-0014817,CUST-003241,2020-04-27T20:57:00,39199.66,USD,card,completed,not_applicable
TXN-0014818,CUST-003241,2020-06-09T20:57:00,11918.49,USD,card,completed,not_applicable
TXN-0014819,CUST-003241,2020-10-05T20:57:00,1002.54,USD,card,completed,not_applicable
TXN-0014820,CUST-003242,2019-02-20T17:06:00,18.33,INR,digital_wallet,completed,not_applicable
TXN-0014821,CUST-003242,2019-04-29T17:06:00,28.39,INR,digital_wallet,completed,not_applicable
TXN-0014822,CUST-003243,2023-03-28T05:00:00,22.19,USD,card,completed,not_applicable
TXN-0014823,CUST-003243,2023-05-03T05:00:00,30.83,USD,card,completed,not_applicable
TXN-0014824,CUST-003243,2023-07-21T05:00:00,54.88,USD,card,completed,not_applicable
TXN-0014825,CUST-003243,2023-10-22T05:00:00,14.17,USD,card,completed,not_applicable
TXN-0014826,CUST-003243,2023-12-06T05:00:00,9.35,USD,card,failed,unrecovered
TXN-0014827,CUST-003243,2024-02-14T05:00:00,179.91,USD,card,completed,not_applicable
TXN-0014828,CUST-003244,2020-01-02T03:40:00,31.40,USD,card,completed,not_applicable
TXN-0014829,CUST-003244,2020-01-27T03:40:00,95.56,USD,card,completed,not_applicable
TXN-0014830,CUST-003244,2020-04-30T03:40:00,15.75,USD,card,completed,not_applicable
TXN-0014831,CUST-003244,2020-08-10T03:40:00,68.33,USD,card,completed,not_applicable
TXN-0014832,CUST-003245,2021-04-27T14:22:00,42.40,GBP,card,completed,not_applicable
TXN-0014833,CUST-003245,2021-06-23T14:22:00,52.18,GBP,card,completed,not_applicable
TXN-0014834,CUST-003245,2021-10-19T14:22:00,75.02,GBP,card,completed,not_applicable
TXN-0014835,CUST-003245,2021-12-29T14:22:00,30.36,GBP,card,completed,not_applicable
TXN-0014836,CUST-003245,2022-01-11T14:22:00,7.60,GBP,card,failed,recovered_retry
TXN-0014837,CUST-003246,2023-06-29T16:13:00,37.23,USD,digital_wallet,completed,not_applicable
TXN-0014838,CUST-003246,2023-10-06T16:13:00,9.96,USD,digital_wallet,completed,not_applicable
TXN-0014839,CUST-003246,2024-02-03T16:13:00,31.56,USD,digital_wallet,completed,not_applicable
TXN-0014840,CUST-003246,2024-05-11T16:13:00,130.96,USD,card,completed,not_applicable
TXN-0014841,CUST-003246,2024-07-21T16:13:00,162.67,USD,digital_wallet,completed,not_applicable
TXN-0014842,CUST-003246,2024-10-02T16:13:00,36.37,USD,digital_wallet,completed,not_applicable
TXN-0014843,CUST-003246,2024-11-02T16:13:00,237.98,USD,digital_wallet,completed,not_applicable
TXN-0014844,CUST-003247,2023-06-23T05:27:00,7521.14,EUR,digital_wallet,completed,not_applicable
TXN-0014845,CUST-003247,2023-07-23T05:27:00,527.96,EUR,digital_wallet,completed,not_applicable
TXN-0014846,CUST-003247,2023-09-08T05:27:00,248.81,EUR,digital_wallet,completed,not_applicable
TXN-0014847,CUST-003247,2023-11-12T05:27:00,278.96,EUR,digital_wallet,completed,not_applicable
TXN-0014848,CUST-003247,2023-11-23T05:27:00,188.80,EUR,card,completed,not_applicable
TXN-0014849,CUST-003247,2023-12-11T05:27:00,1072.69,EUR,digital_wallet,failed,unrecovered
TXN-0014850,CUST-003248,2020-03-21T19:58:00,22.57,EUR,bank_transfer,completed,not_applicable
TXN-0014851,CUST-003248,2020-07-11T19:58:00,43.21,EUR,card,completed,not_applicable
TXN-0014852,CUST-003248,2020-10-03T19:58:00,89.07,EUR,bank_transfer,failed,recovered_retry
TXN-0014853,CUST-003249,2020-11-20T00:04:00,6.08,AUD,card,completed,not_applicable
TXN-0014854,CUST-003249,2021-02-18T00:04:00,26.12,AUD,card,completed,not_applicable
TXN-0014855,CUST-003249,2021-03-13T00:04:00,151.58,AUD,card,completed,not_applicable
TXN-0014856,CUST-003249,2021-07-01T00:04:00,54.78,AUD,card,failed,recovered_retry
TXN-0014857,CUST-003250,2019-07-15T02:35:00,122.70,EUR,card,completed,not_applicable
TXN-0014858,CUST-003250,2019-09-29T02:35:00,33.15,EUR,card,completed,not_applicable
TXN-0014859,CUST-003250,2019-11-17T02:35:00,54.11,EUR,card,completed,not_applicable
TXN-0014860,CUST-003251,2023-06-07T23:10:00,1178.98,INR,digital_wallet,completed,not_applicable
TXN-0014861,CUST-003251,2023-09-07T23:10:00,1415.53,INR,digital_wallet,failed,unrecovered
TXN-0014862,CUST-003251,2023-10-13T23:10:00,447.20,INR,digital_wallet,completed,not_applicable
TXN-0014863,CUST-003251,2024-01-10T23:10:00,500.54,INR,card,completed,not_applicable
TXN-0014864,CUST-003252,2024-03-01T20:02:00,62.34,GBP,digital_wallet,completed,not_applicable
TXN-0014865,CUST-003252,2024-04-30T20:02:00,38.96,GBP,digital_wallet,completed,not_applicable
TXN-0014866,CUST-003252,2024-08-21T20:02:00,87.18,GBP,digital_wallet,completed,not_applicable
TXN-0014867,CUST-003252,2024-12-15T20:02:00,36.27,GBP,digital_wallet,completed,not_applicable
TXN-0014868,CUST-003252,2025-01-24T20:02:00,35.24,GBP,digital_wallet,completed,not_applicable
TXN-0014869,CUST-003252,2025-04-25T20:02:00,59.19,GBP,digital_wallet,completed,not_applicable
TXN-0014870,CUST-003252,2025-05-09T20:02:00,25.86,GBP,digital_wallet,completed,not_applicable
TXN-0014871,CUST-003253,2021-07-18T18:32:00,85.91,USD,digital_wallet,completed,not_applicable
TXN-0014872,CUST-003253,2021-11-08T18:32:00,111.10,USD,bank_transfer,completed,not_applicable
TXN-0014873,CUST-003253,2022-02-24T18:32:00,10.98,USD,bank_transfer,completed,not_applicable
TXN-0014874,CUST-003253,2022-04-16T18:32:00,316.97,USD,bank_transfer,completed,not_applicable
TXN-0014875,CUST-003253,2022-04-30T18:32:00,9.38,USD,bank_transfer,completed,not_applicable
TXN-0014876,CUST-003254,2020-04-17T04:42:00,1743.59,USD,card,completed,not_applicable
TXN-0014877,CUST-003254,2020-05-06T04:42:00,298.33,USD,card,completed,not_applicable
TXN-0014878,CUST-003255,2022-07-05T22:52:00,1646.09,USD,digital_wallet,completed,not_applicable
TXN-0014879,CUST-003255,2022-08-01T22:52:00,1167.15,USD,digital_wallet,completed,not_applicable
TXN-0014880,CUST-003256,2024-01-12T22:01:00,151.06,USD,card,completed,not_applicable
TXN-0014881,CUST-003256,2024-05-08T22:01:00,27.71,USD,card,failed,recovered_retry
TXN-0014882,CUST-003256,2024-06-05T22:01:00,67.70,USD,card,completed,not_applicable
TXN-0014883,CUST-003256,2024-08-30T22:01:00,71.49,USD,card,completed,not_applicable
TXN-0014884,CUST-003256,2024-11-11T22:01:00,112.40,USD,card,completed,not_applicable
TXN-0014885,CUST-003256,2025-02-28T22:01:00,60.68,USD,card,completed,not_applicable
TXN-0014886,CUST-003257,2023-02-09T15:02:00,125.20,GBP,digital_wallet,completed,not_applicable
TXN-0014887,CUST-003257,2023-03-01T15:02:00,351.93,GBP,digital_wallet,completed,not_applicable
TXN-0014888,CUST-003257,2023-05-21T15:02:00,919.01,GBP,card,completed,not_applicable
TXN-0014889,CUST-003257,2023-07-20T15:02:00,65.50,GBP,digital_wallet,completed,not_applicable
TXN-0014890,CUST-003257,2023-09-16T15:02:00,180.58,GBP,digital_wallet,completed,not_applicable
TXN-0014891,CUST-003258,2022-08-17T09:10:00,800.88,GBP,card,completed,not_applicable
TXN-0014892,CUST-003258,2022-09-27T09:10:00,291.88,GBP,card,failed,recovered_review
TXN-0014893,CUST-003258,2022-11-30T09:10:00,396.93,GBP,card,completed,not_applicable
TXN-0014894,CUST-003258,2023-02-19T09:10:00,198.50,GBP,card,completed,not_applicable
TXN-0014895,CUST-003258,2023-05-08T09:10:00,200.35,GBP,card,completed,not_applicable
TXN-0014896,CUST-003258,2023-06-05T09:10:00,1668.27,GBP,card,completed,not_applicable
TXN-0014897,CUST-003259,2021-11-23T15:19:00,39.81,AUD,digital_wallet,failed,recovered_retry
TXN-0014898,CUST-003259,2022-03-10T15:19:00,12.60,AUD,digital_wallet,completed,not_applicable
TXN-0014899,CUST-003259,2022-04-16T15:19:00,23.67,AUD,digital_wallet,failed,unrecovered
TXN-0014900,CUST-003259,2022-05-24T15:19:00,37.31,AUD,card,completed,not_applicable
TXN-0014901,CUST-003259,2022-09-19T15:19:00,75.64,AUD,digital_wallet,completed,not_applicable
TXN-0014902,CUST-003260,2020-08-24T08:58:00,41.35,GBP,card,completed,not_applicable
TXN-0014903,CUST-003260,2020-09-06T08:58:00,35.06,GBP,card,completed,not_applicable
TXN-0014904,CUST-003260,2020-10-13T08:58:00,87.30,GBP,card,completed,not_applicable
TXN-0014905,CUST-003261,2023-06-06T01:31:00,1128.72,EUR,digital_wallet,failed,unrecovered
TXN-0014906,CUST-003261,2023-07-02T01:31:00,679.40,EUR,digital_wallet,completed,not_applicable
TXN-0014907,CUST-003261,2023-10-03T01:31:00,1102.48,EUR,digital_wallet,completed,not_applicable
TXN-0014908,CUST-003261,2023-10-28T01:31:00,121.70,EUR,digital_wallet,completed,not_applicable
TXN-0014909,CUST-003261,2024-02-25T01:31:00,2105.76,EUR,digital_wallet,completed,not_applicable
TXN-0014910,CUST-003262,2022-07-18T22:47:00,96.43,EUR,card,failed,unrecovered
TXN-0014911,CUST-003262,2022-07-31T22:47:00,27.44,EUR,card,failed,unrecovered
TXN-0014912,CUST-003262,2022-11-25T22:47:00,38.28,EUR,card,completed,not_applicable
TXN-0014913,CUST-003262,2023-03-12T22:47:00,60.38,EUR,card,failed,recovered_retry
TXN-0014914,CUST-003262,2023-04-02T22:47:00,27.23,EUR,card,completed,not_applicable
TXN-0014915,CUST-003263,2020-08-29T08:10:00,182.17,CAD,card,completed,not_applicable
TXN-0014916,CUST-003263,2020-09-23T08:10:00,2808.38,CAD,digital_wallet,completed,not_applicable
TXN-0014917,CUST-003264,2021-07-09T00:16:00,10.90,EUR,card,completed,not_applicable
TXN-0014918,CUST-003264,2021-08-10T00:16:00,33.81,EUR,card,completed,not_applicable
TXN-0014919,CUST-003264,2021-09-12T00:16:00,25.90,EUR,card,completed,not_applicable
TXN-0014920,CUST-003264,2021-12-16T00:16:00,8.63,EUR,card,failed,unrecovered
TXN-0014921,CUST-003265,2020-05-01T01:50:00,249.03,USD,digital_wallet,completed,not_applicable
TXN-0014922,CUST-003265,2020-06-18T01:50:00,608.45,USD,digital_wallet,completed,not_applicable
TXN-0014923,CUST-003265,2020-07-29T01:50:00,324.39,USD,digital_wallet,completed,not_applicable
TXN-0014924,CUST-003265,2020-10-02T01:50:00,157.10,USD,digital_wallet,completed,not_applicable
TXN-0014925,CUST-003266,2023-05-05T10:45:00,2642.67,GBP,card,completed,not_applicable
TXN-0014926,CUST-003266,2023-06-20T10:45:00,5286.34,GBP,card,failed,unrecovered
TXN-0014927,CUST-003266,2023-10-05T10:45:00,2237.83,GBP,card,completed,not_applicable
TXN-0014928,CUST-003266,2023-12-10T10:45:00,1588.48,GBP,card,completed,not_applicable
TXN-0014929,CUST-003267,2020-07-02T23:28:00,22.05,USD,digital_wallet,completed,not_applicable
TXN-0014930,CUST-003267,2020-09-07T23:28:00,14.30,USD,card,completed,not_applicable
TXN-0014931,CUST-003267,2020-11-23T23:28:00,13.07,USD,digital_wallet,completed,not_applicable
TXN-0014932,CUST-003267,2020-12-26T23:28:00,66.31,USD,digital_wallet,completed,not_applicable
TXN-0014933,CUST-003267,2021-01-31T23:28:00,14.86,USD,digital_wallet,completed,not_applicable
TXN-0014934,CUST-003267,2021-05-28T23:28:00,94.10,USD,digital_wallet,failed,unrecovered
TXN-0014935,CUST-003268,2021-08-06T04:53:00,24.20,AUD,digital_wallet,completed,not_applicable
TXN-0014936,CUST-003268,2021-10-01T04:53:00,30.41,AUD,digital_wallet,completed,not_applicable
TXN-0014937,CUST-003269,2022-12-23T20:30:00,26.74,USD,card,completed,not_applicable
TXN-0014938,CUST-003269,2023-02-13T20:30:00,36.55,USD,card,completed,not_applicable
TXN-0014939,CUST-003269,2023-05-29T20:30:00,47.60,USD,card,completed,not_applicable
TXN-0014940,CUST-003269,2023-09-21T20:30:00,62.04,USD,card,completed,not_applicable
TXN-0014941,CUST-003270,2020-03-21T04:27:00,18.46,USD,card,completed,not_applicable
TXN-0014942,CUST-003270,2020-07-11T04:27:00,55.90,USD,card,completed,not_applicable
TXN-0014943,CUST-003270,2020-09-13T04:27:00,201.64,USD,card,completed,not_applicable
TXN-0014944,CUST-003270,2020-12-15T04:27:00,15.59,USD,card,completed,not_applicable
TXN-0014945,CUST-003270,2021-02-16T04:27:00,53.50,USD,card,completed,not_applicable
