customer_id,signup_date,customer_segment,country,preferred_payment_method
CUST-001777,2019-09-30,smb,US,digital_wallet
CUST-001778,2022-05-10,retail,AU,bank_transfer
CUST-001779,2021-07-09,retail,US,card
CUST-001780,2021-03-13,enterprise,US,digital_wallet
CUST-001781,2019-10-26,retail,IN,card
CUST-001782,2024-02-07,retail,IN,card
CUST-001783,2019-07-10,retail,CA,card
CUST-001784,2021-11-11,smb,IN,card
CUST-001785,2021-04-16,smb,DE,digital_wallet
CUST-001786,2023-07-29,retail,US,bank_transfer
CUST-001787,2021-03-09,retail,US,card
CUST-001788,2020-04-05,enterprise,US,card
CUST-001789,2022-06-13,retail,IN,digital_wallet
CUST-001790,2022-03-08,retail,GB,card
CUST-001791,2022-09-14,smb,IN,card
CUST-001792,2022-03-12,retail,US,bank_transfer
CUST-001793,2021-02-17,retail,AU,card
CUST-001794,2019-05-30,smb,US,card
CUST-001795,2023-03-12,retail,US,card
CUST-001796,2020-07-28,retail,IN,card
CUST-001797,2021-11-15,retail,GB,digital_wallet
CUST-001798,2020-12-10,smb,US,digital_wallet
CUST-001799,2019-09-16,smb,US,digital_wallet
CUST-001800,2024-03-10,smb,US,card
CUST-001801,2019-12-30,retail,CA,card
CUST-001802,2021-11-24,retail,IN,bank_transfer
CUST-001803,2024-03-07,enterprise,IN,card
CUST-001804,2019-05-01,retail,DE,digital_wallet
CUST-001805,2019-06-26,retail,GB,bank_transfer
CUST-001806,2023-07-17,retail,US,card
CUST-001807,2022-02-24,smb,IN,card
CUST-001808,2020-03-12,smb,GB,card
CUST-001809,2021-08-29,retail,US,card
CUST-001810,2019-11-11,retail,DE,card
CUST-001811,2023-05-24,smb,US,card
CUST-001812,2022-04-19,retail,AU,digital_wallet
CUST-001813,2024-03-01,enterprise,CA,digital_wallet
CUST-001814,2022-12-14,retail,US,card
CUST-001815,2023-08-16,retail,US,digital_wallet
CUST-001816,2019-02-26,smb,DE,digital_wallet
CUST-001817,2019-07-14,smb,IN,card
CUST-001818,2019-12-29,retail,US,bank_transfer
CUST-001819,2019-01-02,smb,IN,card
CUST-001820,2019-01-22,retail,GB,digital_wallet
CUST-001821,2024-06-02,smb,IN,card
CUST-001822,2019-09-22,retail,DE,digital_wallet
CUST-001823,2023-03-19,smb,US,digital_wallet
CUST-001824,2020-02-21,smb,DE,card
CUST-001825,2022-12-01,enterprise,US,card
CUST-001826,2023-12-09,smb,CA,digital_wallet
CUST-001827,2019-10-28,retail,US,card
CUST-001828,2024-02-05,smb,US,card
CUST-001829,2021-09-07,retail,IN,card
CUST-001830,2023-11-01,retail,US,card
CUST-001831,2019-05-30,retail,AU,card
CUST-001832,2022-04-07,retail,US,digital_wallet
CUST-001833,2019-05-23,retail,IN,card
CUST-001834,2022-07-28,smb,GB,digital_wallet
CUST-001835,2019-10-06,smb,US,digital_wallet
CUST-001836,2022-01-17,retail,CA,digital_wallet
CUST-001837,2019-04-06,retail,IN,card
CUST-001838,2020-06-07,retail,GB,card
CUST-001839,2022-02-01,retail,US,bank_transfer
CUST-001840,2024-02-01,enterprise,IN,card
CUST-001841,2023-05-02,retail,GB,card
CUST-001842,2019-12-09,smb,US,card
CUST-001843,2021-12-31,smb,IN,digital_wallet
CUST-001844,2021-11-08,retail,AU,card
CUST-001845,2019-11-29,retail,US,card
CUST-001846,2020-07-24,smb,IN,digital_wallet
CUST-001847,2023-02-15,smb,US,card
CUST-001848,2019-09-26,retail,GB,card
CUST-001849,2021-10-27,retail,US,card
CUST-001850,2020-12-29,retail,DE,card
CUST-001851,2019-07-03,retail,CA,bank_transfer
CUST-001852,2019-11-22,retail,AU,card
CUST-001853,2021-03-13,retail,DE,digital_wallet
CUST-001854,2022-02-15,smb,AU,card
CUST-001855,2019-11-10,retail,GB,card
CUST-001856,2022-09-05,retail,AU,card
CUST-001857,2020-12-05,retail,DE,card
CUST-001858,2019-08-29,retail,AU,card
CUST-001859,2022-02-10,smb,US,card
CUST-001860,2024-04-30,smb,US,card
CUST-001861,2021-02-17,retail,US,card
CUST-001862,2021-12-24,retail,US,digital_wallet
CUST-001863,2021-01-19,smb,GB,card
CUST-001864,2024-02-20,smb,IN,card
CUST-001865,2023-01-18,smb,CA,card
CUST-001866,2023-10-22,retail,US,bank_transfer
CUST-001867,2019-09-17,retail,US,card
CUST-001868,2024-02-22,enterprise,GB,digital_wallet
CUST-001869,2021-02-19,retail,IN,card
CUST-001870,2019-09-01,retail,US,digital_wallet
CUST-001871,2024-04-11,retail,US,digital_wallet
CUST-001872,2022-09-09,smb,US,digital_wallet
CUST-001873,2024-04-09,retail,US,card
CUST-001874,2022-02-14,retail,US,card
CUST-001875,2023-06-22,retail,US,bank_transfer
CUST-001876,2023-11-17,smb,IN,card
CUST-001877,2022-03-28,retail,IN,card
CUST-001878,2021-06-18,enterprise,US,digital_wallet
CUST-001879,2019-12-31,smb,US,card
CUST-001880,2023-06-10,retail,CA,digital_wallet
CUST-001881,2022-06-28,retail,IN,card
CUST-001882,2020-05-19,retail,IN,digital_wallet
CUST-001883,2019-12-13,retail,IN,digital_wallet
CUST-001884,2020-08-11,retail,GB,bank_transfer
CUST-001885,2021-05-24,retail,US,card
CUST-001886,2021-03-07,smb,IN,card
CUST-001887,2021-10-03,retail,US,card
CUST-001888,2022-12-17,retail,CA,bank_transfer
CUST-001889,2023-05-16,retail,US,card
CUST-001890,2019-02-04,smb,IN,card
CUST-001891,2023-01-09,smb,AU,card
CUST-001892,2023-12-25,smb,AU,card
CUST-001893,2019-05-17,smb,US,card
CUST-001894,2022-02-18,enterprise,IN,bank_transfer
CUST-001895,2021-04-01,smb,GB,card
CUST-001896,2020-10-04,smb,IN,card
CUST-001897,2023-01-15,retail,US,digital_wallet
CUST-001898,2022-03-26,smb,DE,card
CUST-001899,2019-01-02,smb,US,card
CUST-001900,2020-02-18,retail,IN,card
CUST-001901,2022-03-05,enterprise,GB,card
CUST-001902,2021-03-08,smb,US,digital_wallet
CUST-001903,2024-03-31,retail,DE,card
CUST-001904,2021-02-21,retail,US,digital_wallet
CUST-001905,2019-04-04,retail,DE,card
CUST-001906,2022-08-03,retail,CA,card
CUST-001907,2020-09-25,retail,IN,card
CUST-001908,2021-05-09,smb,US,card
CUST-001909,2020-12-23,retail,US,card
CUST-001910,2021-08-09,retail,US,card
CUST-001911,2022-11-23,retail,GB,card
CUST-001912,2021-05-23,retail,AU,digital_wallet
CUST-001913,2020-11-17,smb,US,card
CUST-001914,2024-04-13,enterprise,IN,card
CUST-001915,2024-03-15,smb,US,card
CUST-001916,2021-04-19,retail,GB,bank_transfer
CUST-001917,2021-05-10,retail,IN,bank_transfer
CUST-001918,2022-04-08,smb,US,card
CUST-001919,2022-11-16,retail,CA,digital_wallet
CUST-001920,2022-12-24,smb,US,card
CUST-001921,2020-09-15,retail,US,bank_transfer
CUST-001922,2020-02-22,smb,GB,digital_wallet
CUST-001923,2022-07-10,smb,GB,card
CUST-001924,2022-02-05,retail,US,card
CUST-001925,2023-12-18,retail,CA,card
CUST-001926,2020-09-26,retail,US,card
CUST-001927,2023-06-29,smb,IN,card
CUST-001928,2023-10-29,retail,IN,digital_wallet
CUST-001929,2020-09-10,retail,US,card
CUST-001930,2022-02-19,smb,US,card
CUST-001931,2020-02-12,retail,GB,card
CUST-001932,2019-01-21,retail,US,card
CUST-001933,2021-07-23,retail,IN,card
CUST-001934,2020-05-25,smb,US,card
CUST-001935,2022-04-06,retail,US,card
CUST-001936,2019-05-20,enterprise,IN,digital_wallet
CUST-001937,2020-08-22,retail,US,card
CUST-001938,2023-02-03,smb,US,digital_wallet
CUST-001939,2023-05-31,smb,CA,card
CUST-001940,2021-06-21,retail,IN,card
CUST-001941,2022-11-10,retail,US,card
CUST-001942,2022-03-20,smb,US,card
CUST-001943,2022-11-10,retail,IN,bank_transfer
CUST-001944,2023-11-03,smb,US,card
CUST-001945,2022-06-18,retail,US,card
CUST-001946,2023-03-13,retail,US,card
CUST-001947,2021-02-10,smb,IN,card
CUST-001948,2020-02-05,retail,US,card
CUST-001949,2019-01-25,retail,US,card
CUST-001950,2022-06-07,smb,US,digital_wallet
CUST-001951,2022-09-09,retail,CA,card
CUST-001952,2021-05-06,retail,US,card
CUST-001953,2019-11-19,retail,US,card
CUST-001954,2022-12-06,retail,US,card
CUST-001955,2020-08-30,smb,AU,card
CUST-001956,2022-02-02,retail,US,bank_transfer
CUST-001957,2023-10-11,smb,IN,card
CUST-001958,2023-05-21,retail,IN,card
CUST-001959,2021-05-04,retail,AU,card
CUST-001960,2019-04-30,retail,AU,digital_wallet
CUST-001961,2021-06-24,smb,GB,digital_wallet
CUST-001962,2023-11-18,retail,US,bank_transfer
CUST-001963,2019-10-16,smb,GB,card
CUST-001964,2022-06-06,retail,US,digital_wallet
CUST-001965,2022-12-04,smb,US,digital_wallet
CUST-001966,2020-07-22,retail,GB,bank_transfer
CUST-001967,2021-06-03,retail,US,bank_transfer
CUST-001968,2021-03-22,retail,US,card
CUST-001969,2022-01-31,smb,CA,card
CUST-001970,2023-04-21,smb,US,card
CUST-001971,2020-04-10,retail,DE,digital_wallet
CUST-001972,2020-02-22,retail,GB,digital_wallet
CUST-001973,2023-07-20,smb,IN,card
CUST-001974,2020-02-16,enterprise,IN,card
CUST-001975,2021-08-02,smb,IN,card
CUST-001976,2021-05-15,smb,IN,digital_wallet
CUST-001977,2023-07-24,retail,IN,card
CUST-001978,2019-08-15,retail,DE,card
CUST-001979,2023-02-13,smb,AU,digital_wallet
CUST-001980,2023-11-17,retail,IN,card
CUST-001981,2020-12-04,retail,DE,bank_transfer
CUST-001982,2023-04-16,smb,GB,digital_wallet
CUST-001983,2019-01-08,retail,DE,card
CUST-001984,2021-04-10,retail,AU,card
CUST-001985,2023-09-15,retail,CA,card
CUST-001986,2023-05-10,retail,US,card
CUST-001987,2019-01-21,retail,US,digital_wallet
CUST-001988,2020-08-16,retail,CA,card
CUST-001989,2020-03-29,retail,CA,card
CUST-001990,2022-01-12,retail,DE,bank_transfer
CUST-001991,2023-11-08,retail,US,digital_wallet
CUST-001992,2021-04-05,retail,CA,digital_wallet
CUST-001993,2022-03-03,retail,GB,card
CUST-001994,2019-02-09,smb,GB,card
CUST-001995,2019-04-08,retail,CA,card
CUST-001996,2022-09-24,retail,GB,digital_wallet
CUST-001997,2022-05-08,retail,GB,card
CUST-001998,2020-11-10,retail,CA,card
CUST-001999,2020-09-13,retail,IN,card
CUST-002000,2020-04-19,retail,US,card
CUST-002001,2022-12-07,smb,CA,card
CUST-002002,2021-08-25,retail,IN,card
CUST-002003,2023-02-07,retail,US,card
CUST-002004,2022-10-27,smb,US,digital_wallet
CUST-002005,2021-07-07,retail,US,card
CUST-002006,2020-09-21,retail,US,card
CUST-002007,2023-10-14,smb,US,digital_wallet
CUST-002008,2020-02-13,retail,IN,card
CUST-002009,2021-12-21,retail,US,digital_wallet
CUST-002010,2021-05-24,enterprise,GB,card
CUST-002011,2022-01-17,retail,US,digital_wallet
CUST-002012,2020-09-18,retail,IN,card
CUST-002013,2020-12-30,retail,GB,card
CUST-002014,2019-11-29,retail,US,digital_wallet
CUST-002015,2020-06-10,smb,DE,card
CUST-002016,2022-11-13,retail,US,card
CUST-002017,2022-11-01,smb,US,bank_transfer
CUST-002018,2024-04-04,retail,GB,card
CUST-002019,2021-01-29,smb,CA,card
CUST-002020,2022-04-10,retail,GB,bank_transfer
CUST-002021,2020-01-20,smb,CA,card
CUST-002022,2023-06-16,enterprise,GB,digital_wallet
CUST-002023,2021-06-08,smb,US,card
CUST-002024,2023-11-10,enterprise,IN,card
CUST-002025,2022-02-21,smb,CA,card
CUST-002026,2023-03-26,smb,AU,card
CUST-002027,2019-09-06,retail,US,card
CUST-002028,2020-10-07,retail,US,card
CUST-002029,2021-10-25,smb,US,card
CUST-002030,2020-12-03,enterprise,IN,card
CUST-002031,2020-12-15,retail,DE,card
CUST-002032,2022-01-20,retail,CA,digital_wallet
CUST-002033,2019-06-26,smb,CA,digital_wallet
CUST-002034,2019-07-27,retail,US,digital_wallet
CUST-002035,2023-04-18,smb,GB,card
CUST-002036,2019-06-06,retail,US,digital_wallet
CUST-002037,2021-04-18,smb,US,card
CUST-002038,2020-03-14,retail,US,card
CUST-002039,2021-12-19,smb,US,card
CUST-002040,2021-04-03,retail,IN,digital_wallet
CUST-002041,2020-07-23,enterprise,GB,digital_wallet
CUST-002042,2023-09-29,retail,GB,digital_wallet
CUST-002043,2023-09-15,smb,US,bank_transfer
CUST-002044,2024-01-20,retail,GB,card
CUST-002045,2021-04-08,retail,GB,card
CUST-002046,2021-05-08,enterprise,US,card
CUST-002047,2022-09-03,smb,CA,card
CUST-002048,2020-07-03,smb,US,card
CUST-002049,2019-11-23,retail,AU,card
CUST-002050,2024-05-09,smb,US,digital_wallet
CUST-002051,2023-03-05,retail,US,digital_wallet
CUST-002052,2022-11-22,smb,US,card
CUST-002053,2020-03-16,retail,US,card
CUST-002054,2023-06-11,retail,CA,card
CUST-002055,2022-05-23,retail,US,card
CUST-002056,2020-01-24,smb,US,card
CUST-002057,2021-11-09,retail,US,card
CUST-002058,2022-12-24,smb,IN,digital_wallet
CUST-002059,2021-08-28,smb,GB,card
CUST-002060,2019-09-27,retail,US,card
CUST-002061,2019-10-18,enterprise,CA,bank_transfer
CUST-002062,2023-12-15,retail,DE,card
CUST-002063,2021-08-21,retail,IN,card
CUST-002064,2020-12-07,smb,US,card
CUST-002065,2021-04-08,enterprise,IN,bank_transfer
CUST-002066,2021-02-15,enterprise,CA,card
CUST-002067,2022-09-08,retail,US,card
CUST-002068,2020-09-07,retail,GB,bank_transfer
CUST-002069,2020-10-29,enterprise,US,card
CUST-002070,2022-03-21,enterprise,GB,card
CUST-002071,2024-04-06,smb,CA,card
CUST-002072,2023-06-13,retail,IN,card
CUST-002073,2019-09-06,retail,GB,card
CUST-002074,2022-11-04,retail,CA,bank_transfer
CUST-002075,2022-06-19,retail,US,digital_wallet
CUST-002076,2024-02-07,retail,GB,card
CUST-002077,2021-11-20,retail,US,card
CUST-002078,2021-12-07,smb,US,bank_transfer
CUST-002079,2024-05-25,smb,US,card
CUST-002080,2023-04-11,retail,GB,card
CUST-002081,2021-06-03,retail,IN,card
CUST-002082,2022-11-11,retail,CA,bank_transfer
CUST-002083,2019-05-24,retail,IN,digital_wallet
CUST-002084,2020-12-06,enterprise,US,card
CUST-002085,2022-11-07,retail,US,card
CUST-002086,2021-03-25,retail,US,card
CUST-002087,2021-07-27,retail,US,digital_wallet
CUST-002088,2022-07-08,retail,US,card
CUST-002089,2021-05-29,retail,US,digital_wallet
CUST-002090,2019-04-05,enterprise,US,card
CUST-002091,2019-01-15,retail,IN,digital_wallet
CUST-002092,2021-12-31,retail,CA,digital_wallet
CUST-002093,2021-03-04,enterprise,CA,digital_wallet
CUST-002094,2021-04-17,smb,GB,digital_wallet
CUST-002095,2022-03-30,retail,US,card
CUST-002096,2020-09-09,enterprise,US,card
CUST-002097,2023-03-24,retail,US,card
CUST-002098,2020-12-30,retail,US,digital_wallet
CUST-002099,2019-06-30,smb,US,bank_transfer
CUST-002100,2019-01-06,smb,GB,card
CUST-002101,2021-11-24,retail,IN,card
CUST-002102,2023-07-31,retail,US,card
CUST-002103,2019-03-02,retail,GB,card
CUST-002104,2023-11-22,retail,US,card
CUST-002105,2024-05-15,retail,US,card
CUST-002106,2019-08-08,smb,GB,card
CUST-002107,2023-12-17,smb,US,digital_wallet
CUST-002108,2019-07-21,retail,US,digital_wallet
CUST-002109,2020-11-28,retail,GB,bank_transfer
CUST-002110,2019-10-09,smb,DE,card
CUST-002111,2021-11-14,retail,DE,digital_wallet
CUST-002112,2020-02-10,retail,IN,card
CUST-002113,2023-05-26,retail,CA,card
CUST-002114,2019-10-04,retail,US,card
CUST-002115,2022-10-01,smb,DE,digital_wallet
CUST-002116,2022-11-14,retail,DE,digital_wallet
CUST-002117,2021-04-12,smb,IN,card
CUST-002118,2019-11-17,retail,US,bank_transfer
CUST-002119,2020-08-22,retail,US,card
CUST-002120,2020-10-09,smb,US,card
CUST-002121,2021-03-05,smb,GB,digital_wallet
CUST-002122,2019-07-05,retail,US,digital_wallet
CUST-002123,2021-10-01,retail,IN,digital_wallet
CUST-002124,2023-04-16,enterprise,US,card
CUST-002125,2021-10-16,retail,US,card
CUST-002126,2019-02-08,retail,IN,card
CUST-002127,2021-06-23,retail,GB,card
CUST-002128,2021-12-24,enterprise,IN,card
CUST-002129,2019-02-02,smb,CA,card
CUST-002130,2021-02-24,retail,DE,card
CUST-002131,2020-09-06,enterprise,GB,card
CUST-002132,2024-04-20,retail,IN,card
CUST-002133,2019-10-11,retail,US,digital_wallet
CUST-002134,2022-11-22,retail,US,digital_wallet
CUST-002135,2023-05-17,retail,US,card
CUST-002136,2020-02-14,retail,IN,digital_wallet
CUST-002137,2020-10-20,retail,US,card
CUST-002138,2023-10-08,retail,IN,card
CUST-002139,2021-04-04,smb,US,bank_transfer
CUST-002140,2019-08-06,smb,IN,digital_wallet
CUST-002141,2019-11-19,smb,GB,card
CUST-002142,2024-04-09,retail,GB,card
CUST-002143,2019-07-15,enterprise,CA,card
CUST-002144,2019-05-27,retail,CA,digital_wallet
CUST-002145,2020-08-19,retail,US,card
CUST-002146,2023-11-03,smb,US,card
CUST-002147,2019-05-05,retail,US,bank_transfer
CUST-002148,2020-04-05,retail,IN,digital_wallet
CUST-002149,2019-04-08,retail,IN,digital_wallet
CUST-002150,2023-08-15,retail,CA,card
CUST-002151,2023-01-20,retail,CA,card
CUST-002152,2023-11-19,retail,US,card
CUST-002153,2019-12-06,retail,US,card
CUST-002154,2022-01-15,retail,US,card
CUST-002155,2019-03-25,retail,US,bank_transfer
CUST-002156,2019-03-10,retail,GB,card
CUST-002157,2023-05-08,retail,CA,card
CUST-002158,2019-02-24,retail,IN,card
CUST-002159,2019-07-05,retail,DE,card
CUST-002160,2021-04-02,retail,GB,card
CUST-002161,2023-11-11,retail,US,card
CUST-002162,2021-07-03,retail,US,card
CUST-002163,2021-11-07,smb,US,card
CUST-002164,2022-09-13,smb,GB,card
CUST-002165,2020-12-27,retail,US,card
CUST-002166,2019-04-12,retail,GB,digital_wallet
CUST-002167,2019-11-11,enterprise,GB,card
CUST-002168,2019-08-13,retail,IN,digital_wallet
CUST-002169,2023-08-26,retail,AU,digital_wallet
CUST-002170,2023-11-23,smb,US,card
CUST-002171,2020-11-14,smb,IN,card
CUST-002172,2022-12-03,retail,IN,card
CUST-002173,2022-04-12,smb,US,digital_wallet
CUST-002174,2021-03-13,retail,US,card
CUST-002175,2024-03-27,smb,US,digital_wallet
CUST-002176,2020-01-05,smb,US,digital_wallet
CUST-002177,2022-05-01,retail,US,bank_transfer
CUST-002178,2019-01-01,retail,IN,card
CUST-002179,2019-02-08,smb,DE,card
CUST-002180,2019-12-30,retail,US,card
CUST-002181,2019-03-18,retail,US,card
CUST-002182,2019-09-23,retail,US,card
CUST-002183,2020-07-09,retail,GB,card
CUST-002184,2020-06-14,retail,US,card
CUST-002185,2020-08-12,retail,IN,card
CUST-002186,2024-01-06,enterprise,US,digital_wallet
CUST-002187,2020-07-22,smb,IN,card
CUST-002188,2022-03-02,retail,US,card
CUST-002189,2019-06-09,smb,US,card
CUST-002190,2021-07-07,retail,AU,card
CUST-002191,2019-10-08,retail,DE,card
CUST-002192,2022-05-04,retail,GB,card
CUST-002193,2020-07-24,retail,IN,card
CUST-002194,2022-10-08,retail,US,digital_wallet
CUST-002195,2021-12-06,retail,US,card
CUST-002196,2020-12-20,smb,US,card
CUST-002197,2023-07-16,enterprise,IN,card
CUST-002198,2022-03-15,retail,US,card
CUST-002199,2020-11-16,retail,GB,digital_wallet
CUST-002200,2021-05-27,retail,CA,card
CUST-002201,2021-03-22,retail,GB,card
CUST-002202,2021-05-11,retail,CA,digital_wallet
CUST-002203,2022-08-18,retail,US,card
CUST-002204,2022-03-18,retail,US,digital_wallet
CUST-002205,2021-03-29,retail,IN,digital_wallet
CUST-002206,2019-10-12,smb,IN,card
CUST-002207,2021-04-02,smb,GB,card
CUST-002208,2024-03-21,enterprise,CA,card
CUST-002209,2022-06-14,retail,AU,digital_wallet
CUST-002210,2023-12-15,smb,IN,card
CUST-002211,2020-09-22,smb,US,card
CUST-002212,2020-04-25,enterprise,US,digital_wallet
CUST-002213,2020-08-01,retail,DE,digital_wallet
CUST-002214,2021-01-23,retail,DE,card
CUST-002215,2023-05-30,retail,US,card
CUST-002216,2021-04-28,retail,CA,card
CUST-002217,2024-03-01,retail,US,digital_wallet
CUST-002218,2021-11-12,retail,US,digital_wallet
CUST-002219,2023-12-07,retail,US,card
CUST-002220,2022-05-15,enterprise,DE,bank_transfer
CUST-002221,2022-09-14,smb,GB,card
CUST-002222,2022-07-16,retail,US,card
CUST-002223,2023-10-25,retail,IN,card
CUST-002224,2022-05-03,retail,IN,card
CUST-002225,2020-01-01,retail,IN,digital_wallet
CUST-002226,2024-04-06,enterprise,AU,card
CUST-002227,2023-07-30,enterprise,US,card
CUST-002228,2020-10-13,retail,IN,bank_transfer
CUST-002229,2019-06-12,smb,IN,digital_wallet
CUST-002230,2024-01-15,retail,US,card
CUST-002231,2022-12-29,retail,US,card
CUST-002232,2022-07-03,enterprise,GB,card
CUST-002233,2023-12-23,smb,US,bank_transfer
CUST-002234,2022-02-28,smb,US,card
CUST-002235,2024-01-02,retail,DE,card
CUST-002236,2023-06-09,enterprise,GB,card
CUST-002237,2022-12-25,retail,DE,card
CUST-002238,2020-05-30,smb,IN,card
CUST-002239,2020-08-16,retail,IN,bank_transfer
CUST-002240,2024-05-13,smb,IN,bank_transfer
CUST-002241,2019-08-31,retail,GB,card
CUST-002242,2022-06-09,retail,DE,digital_wallet
CUST-002243,2020-11-20,smb,US,digital_wallet
CUST-002244,2022-02-18,enterprise,GB,digital_wallet
CUST-002245,2021-01-27,retail,US,card
CUST-002246,2021-04-17,retail,GB,card
CUST-002247,2019-01-14,retail,IN,card
CUST-002248,2023-10-08,retail,US,card
CUST-002249,2022-03-24,smb,US,card
CUST-002250,2022-04-24,retail,GB,card
CUST-002251,2020-07-17,smb,US,card
CUST-002252,2023-11-09,retail,US,digital_wallet
CUST-002253,2023-05-30,retail,US,digital_wallet
CUST-002254,2022-09-08,retail,GB,card
CUST-002255,2022-02-17,smb,GB,card
CUST-002256,2021-07-14,retail,IN,card
CUST-002257,2019-04-14,retail,DE,digital_wallet
CUST-002258,2019-02-07,enterprise,US,digital_wallet
CUST-002259,2022-04-20,retail,IN,digital_wallet
CUST-002260,2022-07-10,enterprise,IN,bank_transfer
CUST-002261,2020-08-01,smb,IN,card
CUST-002262,2020-09-06,retail,US,digital_wallet
CUST-002263,2024-05-30,smb,GB,digital_wallet
CUST-002264,2019-07-09,retail,IN,bank_transfer
CUST-002265,2024-02-08,retail,US,card
CUST-002266,2021-03-28,retail,IN,card
CUST-002267,2019-11-22,retail,US,card
CUST-002268,2024-05-17,smb,CA,bank_transfer
CUST-002269,2019-05-11,retail,IN,digital_wallet
CUST-002270,2023-07-05,retail,GB,digital_wallet
CUST-002271,2021-02-04,retail,DE,card
CUST-002272,2021-03-16,retail,US,card
CUST-002273,2022-08-18,smb,US,card
CUST-002274,2019-12-04,retail,IN,card
CUST-002275,2023-04-21,enterprise,IN,card
CUST-002276,2024-06-07,retail,US,bank_transfer
CUST-002277,2021-10-06,enterprise,IN,card
CUST-002278,2022-02-14,enterprise,US,card
CUST-002279,2023-01-11,retail,US,card
CUST-002280,2024-06-30,retail,CA,card
CUST-002281,2021-04-14,retail,US,digital_wallet
CUST-002282,2019-01-22,retail,CA,card
CUST-002283,2019-02-25,retail,AU,bank_transfer
CUST-002284,2022-03-17,retail,US,card
CUST-002285,2022-12-24,retail,US,bank_transfer
CUST-002286,2021-07-31,retail,CA,card
CUST-002287,2024-04-02,retail,IN,card
CUST-002288,2023-01-01,smb,US,bank_transfer
CUST-002289,2023-03-08,smb,IN,digital_wallet
CUST-002290,2020-03-20,retail,IN,bank_transfer
CUST-002291,2023-10-29,retail,US,card
CUST-002292,2023-07-05,smb,GB,card
CUST-002293,2024-03-25,smb,US,card
CUST-002294,2019-01-01,retail,DE,card
CUST-002295,2022-09-13,retail,DE,card
CUST-002296,2020-11-03,smb,IN,card
CUST-002297,2024-05-18,retail,US,bank_transfer
CUST-002298,2023-04-03,retail,DE,digital_wallet
CUST-002299,2021-04-28,smb,GB,digital_wallet
CUST-002300,2021-06-26,retail,DE,card
CUST-002301,2020-09-15,retail,US,bank_transfer
CUST-002302,2022-08-20,smb,GB,digital_wallet
CUST-002303,2023-09-21,enterprise,IN,card
CUST-002304,2022-07-23,smb,IN,card
CUST-002305,2020-07-01,retail,GB,card
CUST-002306,2021-09-19,smb,IN,bank_transfer
CUST-002307,2021-05-25,retail,IN,digital_wallet
CUST-002308,2019-10-20,smb,IN,card
CUST-002309,2019-07-27,retail,US,card
CUST-002310,2019-08-02,retail,US,digital_wallet
CUST-002311,2023-02-27,smb,CA,card
CUST-002312,2021-10-16,retail,IN,digital_wallet
CUST-002313,2023-10-02,retail,GB,card
CUST-002314,2020-11-06,smb,AU,card
CUST-002315,2021-01-27,retail,GB,digital_wallet
CUST-002316,2020-10-26,retail,IN,card
CUST-002317,2019-01-08,smb,CA,card
CUST-002318,2021-03-31,retail,US,card
CUST-002319,2021-10-19,smb,GB,card
CUST-002320,2019-12-19,retail,GB,card
CUST-002321,2021-12-23,smb,US,card
CUST-002322,2020-06-09,smb,US,digital_wallet
CUST-002323,2020-02-18,retail,GB,card
CUST-002324,2019-03-27,smb,GB,digital_wallet
CUST-002325,2023-06-21,smb,IN,card
CUST-002326,2019-05-22,retail,IN,card
CUST-002327,2023-09-26,enterprise,CA,digital_wallet
CUST-002328,2021-01-12,retail,US,card
CUST-002329,2022-11-16,retail,AU,digital_wallet
CUST-002330,2022-04-12,smb,IN,card
CUST-002331,2022-08-25,smb,CA,digital_wallet
CUST-002332,2023-11-19,retail,US,card
CUST-002333,2021-12-26,retail,US,card
CUST-002334,2019-09-22,smb,US,card
CUST-002335,2019-11-22,retail,IN,card
CUST-002336,2022-06-29,smb,US,card
CUST-002337,2020-01-08,smb,US,digital_wallet
CUST-002338,2023-05-15,retail,US,card
CUST-002339,2021-05-10,enterprise,US,card
CUST-002340,2019-02-25,enterprise,CA,card
CUST-002341,2021-05-27,retail,US,digital_wallet
CUST-002342,2020-10-23,smb,US,digital_wallet
CUST-002343,2023-12-05,smb,GB,bank_transfer
CUST-002344,2020-10-18,retail,US,card
CUST-002345,2021-04-21,retail,US,card
CUST-002346,2019-08-11,retail,CA,digital_wallet
CUST-002347,2022-01-24,retail,CA,card
CUST-002348,2019-02-24,smb,GB,digital_wallet
CUST-002349,2021-07-20,retail,US,digital_wallet
CUST-002350,2024-03-01,retail,IN,card
CUST-002351,2023-11-07,retail,AU,card
CUST-002352,2019-12-16,smb,IN,digital_wallet
CUST-002353,2021-06-20,smb,US,card
CUST-002354,2020-06-23,retail,US,card
CUST-002355,2019-07-29,smb,CA,digital_wallet
CUST-002356,2023-08-05,enterprise,GB,card
CUST-002357,2019-04-20,smb,US,card
CUST-002358,2021-04-23,enterprise,DE,card
CUST-002359,2019-10-03,smb,GB,digital_wallet
CUST-002360,2021-07-16,smb,US,digital_wallet
CUST-002361,2023-05-05,smb,IN,card
CUST-002362,2019-12-02,enterprise,US,card
CUST-002363,2023-02-22,retail,US,card
CUST-002364,2023-09-30,retail,US,card
CUST-002365,2024-03-02,smb,US,digital_wallet
CUST-002366,2022-03-02,retail,DE,digital_wallet
CUST-002367,2021-09-09,retail,CA,bank_transfer
CUST-002368,2022-01-02,retail,IN,digital_wallet
CUST-002369,2023-03-15,retail,IN,card
