failure_id,attempt_id,transaction_id,customer_id,failed_at,failure_reason,processor_response_code
FAIL-0003440,ATT-0016750,TXN-0014318,CUST-003137,2019-06-08T01:35:00,insufficient_funds,51
FAIL-0003441,ATT-0016751,TXN-0014318,CUST-003137,2019-06-09T01:35:00,insufficient_funds,51
FAIL-0003442,ATT-0016752,TXN-0014318,CUST-003137,2019-06-19T01:35:00,insufficient_funds,51
FAIL-0003443,ATT-0016755,TXN-0014321,CUST-003138,2020-06-23T16:49:00,expired_card,54
FAIL-0003444,ATT-0016756,TXN-0014321,CUST-003138,2020-06-24T16:49:00,expired_card,54
FAIL-0003445,ATT-0016760,TXN-0014325,CUST-003138,2021-03-28T16:50:00,expired_card,54
FAIL-0003446,ATT-0016761,TXN-0014325,CUST-003138,2021-03-29T16:50:00,expired_card,54
FAIL-0003447,ATT-0016765,TXN-0014329,CUST-003139,2021-08-05T10:41:00,insufficient_funds,51
FAIL-0003448,ATT-0016766,TXN-0014329,CUST-003139,2021-08-07T10:41:00,insufficient_funds,51
FAIL-0003449,ATT-0016767,TXN-0014329,CUST-003139,2021-08-17T10:41:00,insufficient_funds,51
FAIL-0003450,ATT-0016775,TXN-0014337,CUST-003140,2023-10-14T10:46:00,bank_unavailable,96
FAIL-0003451,ATT-0016776,TXN-0014337,CUST-003140,2023-10-17T10:46:00,bank_unavailable,96
FAIL-0003452,ATT-0016780,TXN-0014340,CUST-003141,2020-08-22T22:03:00,invalid_payment_method,14
FAIL-0003453,ATT-0016781,TXN-0014340,CUST-003141,2020-08-24T22:03:00,invalid_payment_method,14
FAIL-0003454,ATT-0016783,TXN-0014342,CUST-003141,2021-03-11T21:58:00,insufficient_funds,51
FAIL-0003455,ATT-0016784,TXN-0014342,CUST-003141,2021-03-14T21:58:00,insufficient_funds,51
FAIL-0003456,ATT-0016785,TXN-0014342,CUST-003141,2021-03-21T21:58:00,insufficient_funds,51
FAIL-0003457,ATT-0016786,TXN-0014343,CUST-003142,2019-11-11T16:36:00,invalid_payment_method,14
FAIL-0003458,ATT-0016787,TXN-0014343,CUST-003142,2019-11-13T16:36:00,invalid_payment_method,14
FAIL-0003459,ATT-0016791,TXN-0014347,CUST-003143,2022-03-12T09:23:00,expired_card,54
FAIL-0003460,ATT-0016792,TXN-0014347,CUST-003143,2022-03-13T09:23:00,expired_card,54
FAIL-0003461,ATT-0016796,TXN-0014351,CUST-003143,2022-11-05T09:30:00,insufficient_funds,51
FAIL-0003462,ATT-0016797,TXN-0014351,CUST-003143,2022-11-06T09:30:00,insufficient_funds,51
FAIL-0003463,ATT-0016798,TXN-0014351,CUST-003143,2022-11-12T09:30:00,insufficient_funds,51
FAIL-0003464,ATT-0016822,TXN-0014375,CUST-003150,2022-10-30T19:31:00,insufficient_funds,51
FAIL-0003465,ATT-0016823,TXN-0014375,CUST-003150,2022-11-02T19:31:00,insufficient_funds,51
FAIL-0003466,ATT-0016824,TXN-0014375,CUST-003150,2022-11-09T19:31:00,insufficient_funds,51
FAIL-0003467,ATT-0016826,TXN-0014377,CUST-003150,2023-03-11T17:07:00,insufficient_funds,51
FAIL-0003468,ATT-0016827,TXN-0014377,CUST-003150,2023-03-13T17:07:00,insufficient_funds,51
FAIL-0003469,ATT-0016828,TXN-0014377,CUST-003150,2023-03-22T17:07:00,insufficient_funds,51
FAIL-0003470,ATT-0016831,TXN-0014380,CUST-003151,2024-08-09T00:58:00,expired_card,54
FAIL-0003471,ATT-0016832,TXN-0014380,CUST-003151,2024-08-10T00:58:00,expired_card,54
FAIL-0003472,ATT-0016853,TXN-0014401,CUST-003154,2020-09-25T21:39:00,insufficient_funds,51
FAIL-0003473,ATT-0016854,TXN-0014401,CUST-003154,2020-09-28T21:39:00,insufficient_funds,51
FAIL-0003474,ATT-0016855,TXN-0014401,CUST-003154,2020-10-02T21:39:00,insufficient_funds,51
FAIL-0003475,ATT-0016857,TXN-0014403,CUST-003155,2022-11-21T06:59:00,insufficient_funds,51
FAIL-0003476,ATT-0016878,TXN-0014423,CUST-003159,2021-12-09T03:39:00,insufficient_funds,51
FAIL-0003477,ATT-0016879,TXN-0014423,CUST-003159,2021-12-10T03:39:00,insufficient_funds,51
FAIL-0003478,ATT-0016880,TXN-0014423,CUST-003159,2021-12-14T03:39:00,insufficient_funds,51
FAIL-0003479,ATT-0016882,TXN-0014425,CUST-003159,2022-04-15T03:07:00,bank_unavailable,96
FAIL-0003480,ATT-0016883,TXN-0014425,CUST-003159,2022-04-17T03:07:00,bank_unavailable,96
FAIL-0003481,ATT-0016884,TXN-0014425,CUST-003159,2022-04-22T03:07:00,bank_unavailable,96
FAIL-0003482,ATT-0016903,TXN-0014444,CUST-003164,2024-07-29T11:54:00,expired_card,54
FAIL-0003483,ATT-0016904,TXN-0014444,CUST-003164,2024-08-01T11:54:00,expired_card,54
FAIL-0003484,ATT-0016917,TXN-0014457,CUST-003166,2020-01-10T23:32:00,payment_method_limit_exceeded,61
FAIL-0003485,ATT-0016924,TXN-0014464,CUST-003167,2021-08-29T20:06:00,expired_card,54
FAIL-0003486,ATT-0016925,TXN-0014464,CUST-003167,2021-09-01T20:06:00,expired_card,54
FAIL-0003487,ATT-0016926,TXN-0014465,CUST-003168,2020-05-25T19:39:00,expired_card,54
FAIL-0003488,ATT-0016927,TXN-0014465,CUST-003168,2020-05-26T19:39:00,expired_card,54
FAIL-0003489,ATT-0016935,TXN-0014473,CUST-003169,2022-06-23T07:11:00,bank_unavailable,96
FAIL-0003490,ATT-0016936,TXN-0014473,CUST-003169,2022-06-24T07:11:00,bank_unavailable,96
FAIL-0003491,ATT-0016937,TXN-0014473,CUST-003169,2022-07-03T07:11:00,bank_unavailable,96
FAIL-0003492,ATT-0016945,TXN-0014481,CUST-003170,2023-07-27T01:50:00,expired_card,54
FAIL-0003493,ATT-0016946,TXN-0014481,CUST-003170,2023-07-29T01:50:00,expired_card,54
FAIL-0003494,ATT-0016949,TXN-0014483,CUST-003171,2021-06-05T05:54:00,expired_card,54
FAIL-0003495,ATT-0016950,TXN-0014483,CUST-003171,2021-06-06T05:54:00,expired_card,54
FAIL-0003496,ATT-0016970,TXN-0014502,CUST-003176,2022-10-06T19:17:00,insufficient_funds,51
FAIL-0003497,ATT-0016971,TXN-0014502,CUST-003176,2022-10-07T19:17:00,insufficient_funds,51
FAIL-0003498,ATT-0016972,TXN-0014502,CUST-003176,2022-10-17T19:17:00,insufficient_funds,51
FAIL-0003499,ATT-0016974,TXN-0014504,CUST-003176,2023-04-03T20:30:00,insufficient_funds,51
FAIL-0003500,ATT-0016975,TXN-0014504,CUST-003176,2023-04-04T20:30:00,insufficient_funds,51
FAIL-0003501,ATT-0016976,TXN-0014504,CUST-003176,2023-04-09T20:30:00,insufficient_funds,51
FAIL-0003502,ATT-0016985,TXN-0014513,CUST-003178,2020-06-17T18:39:00,bank_unavailable,96
FAIL-0003503,ATT-0017005,TXN-0014532,CUST-003183,2023-12-04T20:57:00,insufficient_funds,51
FAIL-0003504,ATT-0017006,TXN-0014532,CUST-003183,2023-12-06T20:57:00,insufficient_funds,51
FAIL-0003505,ATT-0017007,TXN-0014532,CUST-003183,2023-12-09T20:57:00,insufficient_funds,51
FAIL-0003506,ATT-0017010,TXN-0014535,CUST-003184,2019-02-17T05:17:00,payment_method_limit_exceeded,61
FAIL-0003507,ATT-0017011,TXN-0014535,CUST-003184,2019-02-20T05:17:00,payment_method_limit_exceeded,61
FAIL-0003508,ATT-0017012,TXN-0014535,CUST-003184,2019-02-24T05:17:00,payment_method_limit_exceeded,61
FAIL-0003509,ATT-0017016,TXN-0014539,CUST-003184,2020-03-07T05:43:00,insufficient_funds,51
FAIL-0003510,ATT-0017017,TXN-0014539,CUST-003184,2020-03-09T05:43:00,insufficient_funds,51
FAIL-0003511,ATT-0017018,TXN-0014539,CUST-003184,2020-03-14T05:43:00,insufficient_funds,51
FAIL-0003512,ATT-0017021,TXN-0014542,CUST-003185,2023-10-14T18:03:00,temporary_network_error,91
FAIL-0003513,ATT-0017025,TXN-0014545,CUST-003185,2024-03-15T20:49:00,invalid_payment_method,14
FAIL-0003514,ATT-0017026,TXN-0014545,CUST-003185,2024-03-16T20:49:00,invalid_payment_method,14
FAIL-0003515,ATT-0017032,TXN-0014550,CUST-003186,2022-10-27T07:09:00,temporary_network_error,91
FAIL-0003516,ATT-0017033,TXN-0014550,CUST-003186,2022-10-28T07:09:00,temporary_network_error,91
FAIL-0003517,ATT-0017037,TXN-0014553,CUST-003186,2023-04-19T05:29:00,temporary_network_error,91
FAIL-0003518,ATT-0017043,TXN-0014558,CUST-003187,2024-12-20T19:59:00,payment_method_limit_exceeded,61
FAIL-0003519,ATT-0017046,TXN-0014560,CUST-003188,2022-01-16T12:39:00,insufficient_funds,51
FAIL-0003520,ATT-0017047,TXN-0014560,CUST-003188,2022-01-17T12:39:00,insufficient_funds,51
FAIL-0003521,ATT-0017048,TXN-0014560,CUST-003188,2022-01-25T12:39:00,insufficient_funds,51
FAIL-0003522,ATT-0017053,TXN-0014565,CUST-003188,2022-12-05T11:54:00,insufficient_funds,51
FAIL-0003523,ATT-0017054,TXN-0014565,CUST-003188,2022-12-06T11:54:00,insufficient_funds,51
FAIL-0003524,ATT-0017055,TXN-0014565,CUST-003188,2022-12-09T11:54:00,insufficient_funds,51
FAIL-0003525,ATT-0017061,TXN-0014571,CUST-003189,2021-03-12T16:24:00,expired_card,54
FAIL-0003526,ATT-0017062,TXN-0014571,CUST-003189,2021-03-14T16:24:00,expired_card,54
FAIL-0003527,ATT-0017066,TXN-0014575,CUST-003190,2019-11-18T19:02:00,risk_review_hold,57
FAIL-0003528,ATT-0017095,TXN-0014604,CUST-003196,2022-07-04T23:20:00,insufficient_funds,51
FAIL-0003529,ATT-0017117,TXN-0014625,CUST-003200,2023-02-15T07:31:00,payment_method_limit_exceeded,61
FAIL-0003530,ATT-0017118,TXN-0014625,CUST-003200,2023-02-17T07:31:00,payment_method_limit_exceeded,61
FAIL-0003531,ATT-0017119,TXN-0014625,CUST-003200,2023-02-23T07:31:00,payment_method_limit_exceeded,61
FAIL-0003532,ATT-0017129,TXN-0014635,CUST-003203,2022-06-14T13:27:00,insufficient_funds,51
FAIL-0003533,ATT-0017130,TXN-0014635,CUST-003203,2022-06-16T13:27:00,insufficient_funds,51
FAIL-0003534,ATT-0017131,TXN-0014635,CUST-003203,2022-06-21T13:27:00,insufficient_funds,51
FAIL-0003535,ATT-0017139,TXN-0014643,CUST-003204,2020-01-16T03:04:00,temporary_network_error,91
FAIL-0003536,ATT-0017151,TXN-0014654,CUST-003206,2020-04-17T01:34:00,insufficient_funds,51
FAIL-0003537,ATT-0017152,TXN-0014654,CUST-003206,2020-04-19T01:34:00,insufficient_funds,51
FAIL-0003538,ATT-0017153,TXN-0014654,CUST-003206,2020-04-27T01:34:00,insufficient_funds,51
FAIL-0003539,ATT-0017155,TXN-0014656,CUST-003206,2020-07-27T01:41:00,insufficient_funds,51
FAIL-0003540,ATT-0017156,TXN-0014656,CUST-003206,2020-07-29T01:41:00,insufficient_funds,51
FAIL-0003541,ATT-0017157,TXN-0014656,CUST-003206,2020-08-03T01:41:00,insufficient_funds,51
FAIL-0003542,ATT-0017159,TXN-0014658,CUST-003207,2020-02-09T03:38:00,insufficient_funds,51
FAIL-0003543,ATT-0017160,TXN-0014658,CUST-003207,2020-02-12T03:38:00,insufficient_funds,51
FAIL-0003544,ATT-0017161,TXN-0014658,CUST-003207,2020-02-22T03:38:00,insufficient_funds,51
FAIL-0003545,ATT-0017173,TXN-0014670,CUST-003209,2024-04-21T22:20:00,expired_card,54
FAIL-0003546,ATT-0017174,TXN-0014670,CUST-003209,2024-04-23T22:20:00,expired_card,54
FAIL-0003547,ATT-0017192,TXN-0014687,CUST-003212,2023-04-17T15:59:00,bank_unavailable,96
FAIL-0003548,ATT-0017193,TXN-0014687,CUST-003212,2023-04-19T15:59:00,bank_unavailable,96
FAIL-0003549,ATT-0017194,TXN-0014687,CUST-003212,2023-04-24T15:59:00,bank_unavailable,96
FAIL-0003550,ATT-0017206,TXN-0014699,CUST-003215,2020-07-03T08:51:00,insufficient_funds,51
FAIL-0003551,ATT-0017210,TXN-0014702,CUST-003216,2021-01-11T12:50:00,bank_unavailable,96
FAIL-0003552,ATT-0017214,TXN-0014705,CUST-003217,2021-03-08T03:42:00,insufficient_funds,51
FAIL-0003553,ATT-0017215,TXN-0014705,CUST-003217,2021-03-09T03:42:00,insufficient_funds,51
FAIL-0003554,ATT-0017216,TXN-0014705,CUST-003217,2021-03-12T03:42:00,insufficient_funds,51
FAIL-0003555,ATT-0017217,TXN-0014706,CUST-003217,2021-05-14T01:55:00,insufficient_funds,51
FAIL-0003556,ATT-0017218,TXN-0014706,CUST-003217,2021-05-16T01:55:00,insufficient_funds,51
FAIL-0003557,ATT-0017219,TXN-0014706,CUST-003217,2021-05-21T01:55:00,insufficient_funds,51
FAIL-0003558,ATT-0017223,TXN-0014710,CUST-003217,2022-01-21T02:27:00,insufficient_funds,51
FAIL-0003559,ATT-0017224,TXN-0014710,CUST-003217,2022-01-24T02:27:00,insufficient_funds,51
FAIL-0003560,ATT-0017225,TXN-0014710,CUST-003217,2022-01-30T02:27:00,insufficient_funds,51
FAIL-0003561,ATT-0017254,TXN-0014739,CUST-003225,2020-08-02T00:36:00,temporary_network_error,91
FAIL-0003562,ATT-0017255,TXN-0014739,CUST-003225,2020-08-05T00:36:00,temporary_network_error,91
FAIL-0003563,ATT-0017256,TXN-0014739,CUST-003225,2020-08-14T00:36:00,temporary_network_error,91
FAIL-0003564,ATT-0017257,TXN-0014740,CUST-003225,2020-10-02T23:46:00,invalid_payment_method,14
FAIL-0003565,ATT-0017258,TXN-0014740,CUST-003225,2020-10-04T23:46:00,invalid_payment_method,14
FAIL-0003566,ATT-0017291,TXN-0014773,CUST-003231,2022-06-21T22:21:00,insufficient_funds,51
FAIL-0003567,ATT-0017292,TXN-0014773,CUST-003231,2022-06-24T22:21:00,insufficient_funds,51
FAIL-0003568,ATT-0017293,TXN-0014773,CUST-003231,2022-07-04T22:21:00,insufficient_funds,51
FAIL-0003569,ATT-0017307,TXN-0014787,CUST-003233,2020-01-28T03:12:00,temporary_network_error,91
FAIL-0003570,ATT-0017309,TXN-0014788,CUST-003234,2021-08-06T00:46:00,insufficient_funds,51
FAIL-0003571,ATT-0017311,TXN-0014789,CUST-003234,2021-11-04T23:57:00,insufficient_funds,51
FAIL-0003572,ATT-0017312,TXN-0014789,CUST-003234,2021-11-05T23:57:00,insufficient_funds,51
FAIL-0003573,ATT-0017313,TXN-0014789,CUST-003234,2021-11-15T23:57:00,insufficient_funds,51
FAIL-0003574,ATT-0017315,TXN-0014791,CUST-003234,2022-04-22T00:14:00,insufficient_funds,51
FAIL-0003575,ATT-0017319,TXN-0014794,CUST-003235,2021-04-01T04:28:00,insufficient_funds,51
FAIL-0003576,ATT-0017320,TXN-0014794,CUST-003235,2021-04-02T04:28:00,insufficient_funds,51
FAIL-0003577,ATT-0017321,TXN-0014794,CUST-003235,2021-04-06T04:28:00,insufficient_funds,51
FAIL-0003578,ATT-0017328,TXN-0014801,CUST-003237,2020-01-11T09:53:00,bank_unavailable,96
FAIL-0003579,ATT-0017329,TXN-0014801,CUST-003237,2020-01-14T09:53:00,bank_unavailable,96
FAIL-0003580,ATT-0017330,TXN-0014801,CUST-003237,2020-01-21T09:53:00,bank_unavailable,96
FAIL-0003581,ATT-0017332,TXN-0014803,CUST-003237,2020-06-17T08:15:00,temporary_network_error,91
FAIL-0003582,ATT-0017344,TXN-0014814,CUST-003241,2019-12-16T23:09:00,bank_unavailable,96
FAIL-0003583,ATT-0017356,TXN-0014826,CUST-003243,2023-12-06T07:55:00,bank_unavailable,96
FAIL-0003584,ATT-0017357,TXN-0014826,CUST-003243,2023-12-08T07:55:00,bank_unavailable,96
FAIL-0003585,ATT-0017358,TXN-0014826,CUST-003243,2023-12-14T07:55:00,bank_unavailable,96
FAIL-0003586,ATT-0017368,TXN-0014836,CUST-003245,2022-01-11T14:24:00,payment_method_limit_exceeded,61
FAIL-0003587,ATT-0017382,TXN-0014849,CUST-003247,2023-12-11T08:22:00,payment_method_limit_exceeded,61
FAIL-0003588,ATT-0017383,TXN-0014849,CUST-003247,2023-12-14T08:22:00,payment_method_limit_exceeded,61
FAIL-0003589,ATT-0017384,TXN-0014849,CUST-003247,2023-12-19T08:22:00,payment_method_limit_exceeded,61
FAIL-0003590,ATT-0017387,TXN-0014852,CUST-003248,2020-10-03T21:06:00,temporary_network_error,91
FAIL-0003591,ATT-0017392,TXN-0014856,CUST-003249,2021-07-01T01:53:00,temporary_network_error,91
FAIL-0003592,ATT-0017398,TXN-0014861,CUST-003251,2023-09-08T01:17:00,insufficient_funds,51
FAIL-0003593,ATT-0017399,TXN-0014861,CUST-003251,2023-09-10T01:17:00,insufficient_funds,51
FAIL-0003594,ATT-0017400,TXN-0014861,CUST-003251,2023-09-16T01:17:00,insufficient_funds,51
FAIL-0003595,ATT-0017420,TXN-0014881,CUST-003256,2024-05-08T23:27:00,insufficient_funds,51
FAIL-0003596,ATT-0017432,TXN-0014892,CUST-003258,2022-09-27T09:14:00,insufficient_funds,51
FAIL-0003597,ATT-0017433,TXN-0014892,CUST-003258,2022-09-28T09:14:00,insufficient_funds,51
FAIL-0003598,ATT-0017434,TXN-0014892,CUST-003258,2022-10-05T09:14:00,insufficient_funds,51
FAIL-0003599,ATT-0017440,TXN-0014897,CUST-003259,2021-11-23T16:06:00,bank_unavailable,96
FAIL-0003600,ATT-0017443,TXN-0014899,CUST-003259,2022-04-16T15:41:00,expired_card,54
FAIL-0003601,ATT-0017444,TXN-0014899,CUST-003259,2022-04-19T15:41:00,expired_card,54
FAIL-0003602,ATT-0017450,TXN-0014905,CUST-003261,2023-06-06T04:26:00,temporary_network_error,91
FAIL-0003603,ATT-0017451,TXN-0014905,CUST-003261,2023-06-08T04:26:00,temporary_network_error,91
FAIL-0003604,ATT-0017452,TXN-0014905,CUST-003261,2023-06-18T04:26:00,temporary_network_error,91
FAIL-0003605,ATT-0017457,TXN-0014910,CUST-003262,2022-07-18T23:36:00,temporary_network_error,91
FAIL-0003606,ATT-0017458,TXN-0014910,CUST-003262,2022-07-19T23:36:00,temporary_network_error,91
FAIL-0003607,ATT-0017459,TXN-0014910,CUST-003262,2022-07-28T23:36:00,temporary_network_error,91
FAIL-0003608,ATT-0017460,TXN-0014911,CUST-003262,2022-07-31T22:52:00,invalid_payment_method,14
FAIL-0003609,ATT-0017461,TXN-0014911,CUST-003262,2022-08-03T22:52:00,invalid_payment_method,14
FAIL-0003610,ATT-0017463,TXN-0014913,CUST-003262,2023-03-12T23:12:00,temporary_network_error,91
FAIL-0003611,ATT-0017471,TXN-0014920,CUST-003264,2021-12-16T02:29:00,expired_card,54
FAIL-0003612,ATT-0017472,TXN-0014920,CUST-003264,2021-12-17T02:29:00,expired_card,54
FAIL-0003613,ATT-0017478,TXN-0014926,CUST-003266,2023-06-20T12:39:00,payment_method_limit_exceeded,61
FAIL-0003614,ATT-0017486,TXN-0014934,CUST-003267,2021-05-29T01:27:00,bank_unavailable,96
FAIL-0003615,ATT-0017487,TXN-0014934,CUST-003267,2021-05-30T01:27:00,bank_unavailable,96
FAIL-0003616,ATT-0017488,TXN-0014934,CUST-003267,2021-06-06T01:27:00,bank_unavailable,96
FAIL-0003617,ATT-0017500,TXN-0014946,CUST-003271,2019-04-19T12:09:00,insufficient_funds,51
FAIL-0003618,ATT-0017501,TXN-0014946,CUST-003271,2019-04-20T12:09:00,insufficient_funds,51
FAIL-0003619,ATT-0017502,TXN-0014946,CUST-003271,2019-04-30T12:09:00,insufficient_funds,51
FAIL-0003620,ATT-0017503,TXN-0014947,CUST-003271,2019-06-19T11:42:00,bank_unavailable,96
FAIL-0003621,ATT-0017504,TXN-0014947,CUST-003271,2019-06-21T11:42:00,bank_unavailable,96
FAIL-0003622,ATT-0017505,TXN-0014947,CUST-003271,2019-06-27T11:42:00,bank_unavailable,96
FAIL-0003623,ATT-0017506,TXN-0014948,CUST-003271,2019-10-01T12:46:00,payment_method_limit_exceeded,61
FAIL-0003624,ATT-0017507,TXN-0014948,CUST-003271,2019-10-03T12:46:00,payment_method_limit_exceeded,61
FAIL-0003625,ATT-0017508,TXN-0014948,CUST-003271,2019-10-11T12:46:00,payment_method_limit_exceeded,61
FAIL-0003626,ATT-0017511,TXN-0014951,CUST-003271,2020-02-28T11:44:00,payment_method_limit_exceeded,61
FAIL-0003627,ATT-0017512,TXN-0014951,CUST-003271,2020-03-02T11:44:00,payment_method_limit_exceeded,61
FAIL-0003628,ATT-0017513,TXN-0014951,CUST-003271,2020-03-08T11:44:00,payment_method_limit_exceeded,61
FAIL-0003629,ATT-0017515,TXN-0014953,CUST-003272,2021-03-24T12:52:00,insufficient_funds,51
FAIL-0003630,ATT-0017516,TXN-0014953,CUST-003272,2021-03-26T12:52:00,insufficient_funds,51
FAIL-0003631,ATT-0017517,TXN-0014953,CUST-003272,2021-04-03T12:52:00,insufficient_funds,51
FAIL-0003632,ATT-0017527,TXN-0014963,CUST-003274,2021-08-12T02:32:00,insufficient_funds,51
FAIL-0003633,ATT-0017535,TXN-0014970,CUST-003275,2020-03-31T23:58:00,payment_method_limit_exceeded,61
FAIL-0003634,ATT-0017538,TXN-0014972,CUST-003275,2020-11-20T22:54:00,bank_unavailable,96
FAIL-0003635,ATT-0017539,TXN-0014972,CUST-003275,2020-11-22T22:54:00,bank_unavailable,96
FAIL-0003636,ATT-0017540,TXN-0014972,CUST-003275,2020-12-01T22:54:00,bank_unavailable,96
FAIL-0003637,ATT-0017544,TXN-0014975,CUST-003275,2021-03-15T22:17:00,expired_card,54
FAIL-0003638,ATT-0017545,TXN-0014975,CUST-003275,2021-03-18T22:17:00,expired_card,54
FAIL-0003639,ATT-0017551,TXN-0014981,CUST-003276,2023-08-21T19:29:00,invalid_payment_method,14
FAIL-0003640,ATT-0017552,TXN-0014981,CUST-003276,2023-08-23T19:29:00,invalid_payment_method,14
FAIL-0003641,ATT-0017565,TXN-0014994,CUST-003279,2022-04-28T00:08:00,expired_card,54
FAIL-0003642,ATT-0017566,TXN-0014994,CUST-003279,2022-04-30T00:08:00,expired_card,54
FAIL-0003643,ATT-0017578,TXN-0015006,CUST-003282,2020-11-08T23:50:00,insufficient_funds,51
FAIL-0003644,ATT-0017594,TXN-0015021,CUST-003284,2019-08-12T06:31:00,insufficient_funds,51
FAIL-0003645,ATT-0017606,TXN-0015032,CUST-003286,2020-08-05T15:05:00,expired_card,54
FAIL-0003646,ATT-0017607,TXN-0015032,CUST-003286,2020-08-06T15:05:00,expired_card,54
FAIL-0003647,ATT-0017624,TXN-0015049,CUST-003289,2024-05-29T15:14:00,insufficient_funds,51
FAIL-0003648,ATT-0017625,TXN-0015049,CUST-003289,2024-05-31T15:14:00,insufficient_funds,51
FAIL-0003649,ATT-0017626,TXN-0015049,CUST-003289,2024-06-08T15:14:00,insufficient_funds,51
FAIL-0003650,ATT-0017627,TXN-0015050,CUST-003289,2024-06-17T16:08:00,expired_card,54
FAIL-0003651,ATT-0017628,TXN-0015050,CUST-003289,2024-06-19T16:08:00,expired_card,54
FAIL-0003652,ATT-0017633,TXN-0015055,CUST-003291,2024-02-03T22:19:00,payment_method_limit_exceeded,61
FAIL-0003653,ATT-0017637,TXN-0015059,CUST-003291,2024-10-22T21:03:00,temporary_network_error,91
FAIL-0003654,ATT-0017638,TXN-0015059,CUST-003291,2024-10-23T21:03:00,temporary_network_error,91
FAIL-0003655,ATT-0017639,TXN-0015059,CUST-003291,2024-10-28T21:03:00,temporary_network_error,91
FAIL-0003656,ATT-0017653,TXN-0015073,CUST-003294,2021-08-19T14:22:00,expired_card,54
FAIL-0003657,ATT-0017654,TXN-0015073,CUST-003294,2021-08-21T14:22:00,expired_card,54
FAIL-0003658,ATT-0017661,TXN-0015080,CUST-003295,2022-03-26T07:26:00,insufficient_funds,51
FAIL-0003659,ATT-0017662,TXN-0015080,CUST-003295,2022-03-29T07:26:00,insufficient_funds,51
FAIL-0003660,ATT-0017663,TXN-0015080,CUST-003295,2022-04-05T07:26:00,insufficient_funds,51
FAIL-0003661,ATT-0017698,TXN-0015115,CUST-003303,2022-02-24T13:01:00,insufficient_funds,51
FAIL-0003662,ATT-0017702,TXN-0015118,CUST-003304,2019-11-09T08:14:00,expired_card,54
FAIL-0003663,ATT-0017703,TXN-0015118,CUST-003304,2019-11-11T08:14:00,expired_card,54
FAIL-0003664,ATT-0017705,TXN-0015119,CUST-003304,2020-02-29T07:46:00,temporary_network_error,91
FAIL-0003665,ATT-0017706,TXN-0015119,CUST-003304,2020-03-03T07:46:00,temporary_network_error,91
FAIL-0003666,ATT-0017707,TXN-0015119,CUST-003304,2020-03-10T07:46:00,temporary_network_error,91
FAIL-0003667,ATT-0017724,TXN-0015136,CUST-003307,2021-07-16T03:16:00,payment_method_limit_exceeded,61
FAIL-0003668,ATT-0017740,TXN-0015151,CUST-003310,2024-07-15T20:16:00,insufficient_funds,51
FAIL-0003669,ATT-0017741,TXN-0015151,CUST-003310,2024-07-17T20:16:00,insufficient_funds,51
FAIL-0003670,ATT-0017742,TXN-0015151,CUST-003310,2024-07-24T20:16:00,insufficient_funds,51
FAIL-0003671,ATT-0017745,TXN-0015154,CUST-003310,2024-12-21T20:29:00,insufficient_funds,51
FAIL-0003672,ATT-0017746,TXN-0015154,CUST-003310,2024-12-23T20:29:00,insufficient_funds,51
FAIL-0003673,ATT-0017747,TXN-0015154,CUST-003310,2024-12-27T20:29:00,insufficient_funds,51
FAIL-0003674,ATT-0017750,TXN-0015157,CUST-003311,2023-12-02T01:32:00,temporary_network_error,91
FAIL-0003675,ATT-0017764,TXN-0015170,CUST-003313,2024-01-12T10:56:00,insufficient_funds,51
FAIL-0003676,ATT-0017800,TXN-0015205,CUST-003322,2020-04-08T01:58:00,expired_card,54
FAIL-0003677,ATT-0017801,TXN-0015205,CUST-003322,2020-04-09T01:58:00,expired_card,54
FAIL-0003678,ATT-0017821,TXN-0015224,CUST-003326,2022-08-23T11:13:00,temporary_network_error,91
FAIL-0003679,ATT-0017833,TXN-0015235,CUST-003329,2023-04-05T17:43:00,insufficient_funds,51
FAIL-0003680,ATT-0017845,TXN-0015246,CUST-003331,2024-02-01T05:08:00,insufficient_funds,51
FAIL-0003681,ATT-0017846,TXN-0015246,CUST-003331,2024-02-04T05:08:00,insufficient_funds,51
FAIL-0003682,ATT-0017847,TXN-0015246,CUST-003331,2024-02-12T05:08:00,insufficient_funds,51
FAIL-0003683,ATT-0017850,TXN-0015249,CUST-003331,2024-11-14T06:15:00,insufficient_funds,51
FAIL-0003684,ATT-0017859,TXN-0015257,CUST-003333,2023-11-11T08:37:00,temporary_network_error,91
FAIL-0003685,ATT-0017861,TXN-0015258,CUST-003334,2021-10-06T04:39:00,payment_method_limit_exceeded,61
FAIL-0003686,ATT-0017862,TXN-0015258,CUST-003334,2021-10-08T04:39:00,payment_method_limit_exceeded,61
FAIL-0003687,ATT-0017863,TXN-0015258,CUST-003334,2021-10-14T04:39:00,payment_method_limit_exceeded,61
FAIL-0003688,ATT-0017889,TXN-0015284,CUST-003339,2019-12-23T22:21:00,insufficient_funds,51
FAIL-0003689,ATT-0017895,TXN-0015289,CUST-003340,2019-06-18T22:30:00,insufficient_funds,51
FAIL-0003690,ATT-0017896,TXN-0015289,CUST-003340,2019-06-19T22:30:00,insufficient_funds,51
FAIL-0003691,ATT-0017897,TXN-0015289,CUST-003340,2019-06-29T22:30:00,insufficient_funds,51
FAIL-0003692,ATT-0017908,TXN-0015299,CUST-003342,2024-02-20T03:45:00,risk_review_hold,57
